"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"explosiveType/tnt";"TNT";"TNT";"TNT";"TNT";"TNT";"Тротил";"Тротил";"Trotyl";"TNT";"TNT";"TNT";"TNT\t（三\t硝\t基\t甲\t苯）";"TNT";"TNT\t（三\t硝\t基\t甲\t苯）";;
"explosiveType/tetryl";"Tetryl";"Tétryl";"Tetrile";"Tetryl";"Tetryl";"Тетрил";"Тетрил";"Tetryl";"Tetryl";"Tetril";"테트릴";"特\t屈\t儿\t（三\t硝\t基\t苯\t甲\t硝\t胺）";"テトリル";"特\t屈\t兒\t（三\t硝\t基\t苯\t甲\t硝\t胺）";;
"explosiveType/tritonal";"Tritonal";"Tritonal";"Tritonal";"Tritonal";"Tritonal";"Тритонал";"Тритонал";"Tritonal";"Tritonal";"Tritonal";"트리토널";"特\t里\t托\t纳\t儿\t（含\t铝 TNT）";"トリトナール";"Tritonal\t（含\t铝 TNT）";;
"explosiveType/pbxn_5";"PBXN-5";"PBXN-5";"PBXN-5";"PBXN-5";"PBXN-5";"PBXN-5";"PBXN-5";"PBXN-5";"PBXN-5";"PBXN-5";"PBXN-5";"PBXN-5\t（氟\t橡\t胶\t粘\t结\t奥\t克\t托\t今）";"PBXN-5";"PBXN-5";;
"explosiveType/pbxn_4";"PBXN-4";"PBXN-4";"PBXN-4";"PBXN-4";"PBXN-4";"PBXN-4";"PBXN-4";"PBXN-4";"PBXN-4";"PBXN-4";"PBXN-4";"PBXN-4\t（尼\t龙\t粘\t结\t二\t氨\t基\t三\t硝\t基\t苯）";"PBXN-4";"PBXN-4\t（尼\t龍\t甲\t醛\t二\t氨\t基\t三\t硝\t基\t苯）";;
"explosiveType/pbxn_3";"PBXN-3";"PBXN-3";"PBXN-3";"PBXN-3";"PBXN-3";"PBXN-3";"PBXN-3";"PBXN-3";"PBXN-3";"PBXN-3";"PBXN-3";"PBXN-3\t（尼\t龙\t粘\t结\t奥\t克\t托\t今）";"PBXN-3";"PBXN-3";;
"explosiveType/liEx_S13df";"Liquid explosives";"Explosifs liquides";"Esplosivi Liquidi";"Flüssigsprengstoffe";"Explosivos líquidos";"Огнесмесь";"Вибухові речовини";"Płynne materiały wybuchowe";"Explosivos líquidos";"Liquid explosives";"액체 폭발물";"液\t体\t炸\t药";"液体爆弾";"液\t體\t炸\t藥";;
"explosiveType/ph_salz";"EDNA";"EDNA";"EDNA";"EDNA";"EDNA";"EDNA";"EDNA";"EDNA";"EDNA";"EDNA";"EDNA";"乙\t二\t硝\t胺";"EDNA";"伸\t乙\t二\t(硝\t胺)";;
"explosiveType/hexal";"Hexal";"Hexal";"Hexal";"Hexal";"Hexal";"Гексал";"Гексал";"Heksal";"Hexal";"Hexal";"헥살";"海\t萨\t尔\t炸\t药\t（含\t铝\t钝\t化\t黑\t索\t今）";"Hexal";"A-IX-2\t（含\t鋁\t鈍\t化\t黑\t索\t金）";;
"explosiveType/a_ix_2";"A-IX-2";"A-IX-2";"A-IX-2";"A-IX-2";"A-IX-2";"A-IX-2";"A-IX-2";"A-IX-2";"A-IX-2";"A-IX-2";"A-IX-2";"A-IX-2\t（含\t铝\t钝\t化\t黑\t索\t今）";"A-IX-2";"A-IX-2\t（含\t鋁\t鈍\t化\t黑\t索\t金）";;
"explosiveType/a_ix_1";"A-IX-1";"A-IX-1";"A-IX-1";"A-IX-1";"A-IX-1";"A-IX-1";"A-IX-1";"A-IX-1";"A-IX-1";"A-IX-1";"A-IX-1";"A-IX-1\t（钝\t化\t黑\t索\t今）";"A-IX-1";"A-IX-1\t（鈍\t化\t黑\t索\t金）";;
"explosiveType/h10";"H.10";"H.10";"H.10";"H.10";"H.10";"Состав H.10";"Склад H.10";"H.10";"H.10";"H.10";"H.10";"H.10\t（10% 石\t蜡\t钝\t化\t黑\t索\t今）";"H.10";"H.10\t（10% 石\t蠟\t鈍\t化\t黑\t索\t金）";;
"explosiveType/h5";"H.5";"H.5";"H.5";"H.5";"H.5";"Состав H.5";"Склад H.5";"H.5";"H.5";"H.5";"H.5";"H.5\t（5% 石\t蜡\t钝\t化\t黑\t索\t今）";"H.5";"H.5\t（5% 石\t蠟\t鈍\t化\t黑\t索\t金）";;
"explosiveType/comp_h6";"Comp. H6";"Comp. H6";"Comp. H6";"Comp. H6";"Comp. H6";"Состав H6";"СкладH6";"Kompozycja H6";"Comp. H6";"Comp. H6";"콤포지션 H6";"H6 炸\t药\t（含\t铝\t钝\t化\t黑\t索\t今 加 TNT）";"H6";"H6 炸\t藥\t（含\t鋁\t鈍\t化\t黑\t索\t金 加 TNT）";;
"explosiveType/np_10";"Np.10";"Np.10";"Np.10";"Np.10";"Np.10";"Состав Np.10";"Склад Np.10";"Np.10";"Np.10";"Np.10";"Np.10";"Np.10\t（10% 石\t蜡\t钝\t化\t太\t安）";"Np.10";"Np.10\t（10% 石\t蠟\t鈍\t化\t太\t安）";;
"explosiveType/np_15";"Np.15";"Np.15";"Np.15";"Np.15";"Np.15";"Состав Np.15";"Склад Np.15";"Np.15";"Np.15";"Np.15";"Np.15";"Np.15\t（15% 石\t蜡\t钝\t化\t太\t安）";"Np.15";"Np.15\t（15% 石\t蠟\t鈍\t化\t太\t安）";;
"explosiveType/petn";"PETN";"PETN";"Pentaeritrite";"PETN";"PETN";"PETN";"PETN";"Pentryt";"PETN";"PETN";"PETN";"太\t安\t（季\t戊\t四\t醇\t四\t硝\t酸\t酯）";"ペンスリット";"太\t安\t（季\t戊\t四\t醇\t四\t硝\t酸\t酯）";;
"explosiveType/ocfol";"OKFOL";"OKFOL";"OKFOL";"Ocfol";"Ocfol";"Окфол";"Окфол";"Ocfol";"OKFOL";"Okfol";"옥폴";"奥\t克\t福\t儿\t炸\t药\t（钝\t化\t奥\t克\t托\t今）";"OKFOL";"OKFOL\t（鈍\t化\t奧\t克\t托\t今）";;
"explosiveType/clx_663";"CLX663";"CLX663";"CLX663";"CLX663";"CLX663";"CLX663";"CLX663";"CLX663";"CLX663";"CLX663";"CLX663";"CLX663";"CLX663";"CLX663";;
"explosiveType/octol";"Octol";"Octol";"Octol";"Octol";"Octol";"Октол";"Октол";"Octol";"Octol";"Octol";"옥톨";"奥\t克\t托\t儿\t炸\t药\t（奥\t克\t托\t今 加 TNT）";"オクトール";"奧\t克\t托\t爾\t炸\t藥\t（奧\t克\t托\t今 加 TNT）";;
"explosiveType/hmx";"HMX";"HMX";"HMX";"HMX";"HMX";"HMX";"HMX";"HMX";"HMX";"HMX";"HMX";"奥\t克\t托\t今\t（环\t四\t亚\t甲\t基\t四\t硝\t胺）";"HMX";"奧\t克\t托\t今\t（環\t四\t亞\t甲\t基\t四\t硝\t胺）";;
"explosiveType/fp02_np10";"Fp.02 and Np.10";"Fp.02 et Np.10";"Fp.02 e Np.10";"Fp.02 und Np.10";"Fp.02 and Np.10";"Состав Fp.02 и состав Np.10";"Склад Fp.02 та Np.10";"Fp.02 i Np.10";"Fp.02 e Np.10";"Fp.02 ve Np.10";"Fp.02 및 Np.10";"Fp.02 加 Np.10";"Fp.02 と Np.10";"Fp.02 加 Np.10";;
"explosiveType/comp_a";"Comp. A";"Comp. A";"Comp. A";"Comp. A";"Comp. A";"Состав A";"Cклад А";"Kompozycja A";"Comp. A";"Comp. A";"콤포지션 A";"A 炸\t药\t（钝\t化\t黑\t索\t今）";"コンポジション\t爆薬.A";"A 炸\t藥\t（鈍\t化\t黑\t索\t金）";;
"explosiveType/nitrolit";"Nitrolite";"Nitrolite";"Nitrolite";"Nitrolith";"Nitrolita";"Нитролит";"Нітроліт";"Nitrolit";"Nitrolite";"Nitrolite";"니트롤라이트";"硝\t铵\t炸\t药";"Nitrolite";"硝\t酸\t銨";;
"explosiveType/tg_40";"TG-40";"TG-40";"TG-40";"TG-40";"TG-40";"ТГ-40";"ТГ-40";"TG-40";"TG-40";"TG-40";"TG-40";"TG-40\t（黑\t索\t今 加 TNT）";"TG-40";"TG-40";;
"explosiveType/hlp_n";"HLP-N";"HLP-N";"HLP-N";"HLP-N";"HLP-N";"HLP-N";"HLP-N";"HLP-N";"HLP-N";"HLP-N";"HLP-N";"六\t方\t层\t状\t聚\t合\t氮";"HLP-N";"六\t方\t層\t狀\t聚\t合\t氮";;
"explosiveType/minol";"Minol";"Minol";"Minol";"Minol";"Minol";"Минол";"Мінол";"Minol";"Minol";"Minol";"미놀";"迈\t纳\t儿\t（含\t铝\t硝\t酸\t铵 加 TNT）";"Minol";"Minol";;
"explosiveType/okfol_20";"OKFOL-20";"OKFOL-20";"OKFOL-20";"OKFOL-20";"OKFOL-20";"ОКФОЛ-20";"ОКФОЛ-20";"OKFOL-20";"OKFOL-20";"OKFOL-20";"OKFOL-20";"奥\t克\t福\t儿\t-20 炸\t药";"OKFOL-20";"奧\t克\t福\t兒\t-20 炸\t藥";;
"weapons/cannon";"{caliber} mm cannon";"Canon de {caliber} mm";"Cannone da {caliber} mm";"{caliber}-mm Geschütz";"cañón de {caliber} mm";"{caliber}-мм пушка";"{caliber}-мм гармата";"Działo {caliber} mm";"Canhão de {caliber} mm";"{caliber} mm Top";"{caliber} mm 포";"{caliber} 毫\t米\t火\t炮";"{caliber} mm\t砲";"{caliber} 毫\t米\t加\t農\t炮";;
"weapons/minigun";"{caliber} mm machine gun";"Mitrailleuse de {caliber} mm";"Mitragliatrice da {caliber} mm";"{caliber}-mm Maschinengewehr";"Ametralladora de {caliber} mm";"{caliber}-мм пулемёт";"{caliber}-мм кулемет";"Karabin maszynowy kal. {caliber} mm";"Metralhadora de {caliber} mm";"{caliber} mm makineli tüfek";"{caliber} mm 기관총";"{caliber} 毫\t米\t机\t枪";"Elegance{caliber} mm\t機関銃";"{caliber} 毫\t米\t機\t槍";;
"weapons/rockets";"{caliber} mm rocket";"Roquette de {caliber} mm";"Razzo da {caliber} mm";"{caliber}-mm Rakete";"cohete de {caliber} mm";"{caliber}-мм ракета";"{caliber}-мм ракета";"Rakieta {caliber} mm";"Foguete de {caliber} mm";"{caliber} mm roket";"{caliber} mm 로켓";"{caliber} 毫\t米\t火\t箭\t弹";"{caliber} mm\tロケット\t弾";"{caliber} 毫\t米\t火\t箭\t炮";;
"weapons/rockets_with_fuse";"{caliber} mm proximity fuse rocket";"Roquette à fusée de proximité de {caliber} mm";"Razzo con spoletta di prossimità da {caliber} mm";"{caliber}-mm Rakete mit Annäherungszünder";"Cohete de espoleta de proximidad de {caliber} mm";"{caliber}-мм ракета с радиовзрывателем";"{caliber}-мм ракета з дистанційним підривником";"Rakieta z zapalnikiem zbliżeniowym{caliber} mm";"Foguete de espoleta de proximidade de {caliber} mm";"{caliber} mm mesafe fünyeli roket";"{caliber} mm 근접 신관 로켓";"{caliber} 毫\t米\t近\t炸\t火\t箭\t弹";"{caliber} mm\t近接信管\tロケット\t弾";"{caliber} 毫\t米\t感\t應\t引\t線\t火\t箭";;
"weapons/bombs";"{mass} kg bomb";"Bombe de {mass} kg";"Bomba da {mass} kg";"{mass} kg Bombe";"Bomba de {mass} kg";"{mass}-кг бомба";"{mass} кг бомба";"Bomba {mass} kg";"Bomba de {mass} kg";"{mass} kg bomba";"{mass} kg 폭탄";"{mass} 千\t克\t炸\t弹";"{mass} kg\t爆弾";"{mass} 公\t斤\t炸\t彈";;
"weapons/depth_charge_mk_6/short";"Mk.6";"Mk.6";"Mk.6";"Mk.6";"Mk.6";"Mk.6";"Mk.6";"Mk.6";"Mk.6";"Mk.6";"Mk.6";"Mk 6";"Mk.6";"MK.6";;
"weapons/germ_mine_emc/short";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";;
"weapons/203mm_60_skc_34_naval_user_cannon/short";"20.3 cm/60 SK C/34";"20,3 cm/60 SK C/34";"20.3 cm/60 SK C/34";"20,3 cm/60 SK C/34";"SK C/34 de 20.3 cm/60";"203-мм/60 SK C/34";"203-мм/60 SK C/34";"20.3 cm/60 SK C/34";"20.3 cm/60 SK C/34";"20.3 cm/60 SK C/34";"20.3 cm/60 SK C/34";"203 毫\t米\t/60 SK C/34";"20.3 cm/60口径 SK C/34";"203 毫\t米 SK C/34 艦\t炮";;
"weapons/105mm_60_sk_c33_naval_user_cannon/short";"10.5 cm SK C/33";"10,5 cm SK C/33";"10.5 cm SK C/33";"10,5 cm SK C/33";"SKC/33 10.5 cm";"105-мм/60 SK C/33";"105-мм/60 SK C/33";"10.5 cm SK C/33";"10.5 cm SK C/33";"10.5 cm SK C/33";"10.5 cm SK C/33";"105 毫\t米 SK C/33";"10.5 cm SK C/33";"105 毫\t米\t/60 SK C/33";;
"weapons/de_533mm_g7a_torpedo/short";"G7a";"G7a";"G7a";"G7a";"G7a";"G7a";"G7a";"G7a";"G7a";"G7a";"G7a";"G 7a";"G7a";"G 7a";;
"weapons/127mm_38_mk12_turret_mk22_twin_naval_user_cannon/short";"5 inch/38 Mk.12";"5 pouces/38 Mk 12";"5""/38 Mk.12";"5 inch/38 Mk.12";"5 inch/38 Mk.12";"127-мм/38 Mk.12";"127-мм/38 Mk.12";"5 in/38 Mk.12";"5 inch/38 Mk.12";"5 inç/38 Mk.12";"5인치/38 Mk.12";"5 英\t寸\t/38 Mk 12";"5 インチ/38 Mk.12";"127 毫\t米 5 英\t寸\t/38 Mark 12 艦\t炮";;
"weapons/28mm_75_mk_1_chicago_piano_naval_user_cannon/short";"1.1 inch/75 Mk.1";"1,1 inch/75 Mk.1";"1,1""/75 Mk.1";"1.1 inch/75 Mk.1";"1,1""/75 Mk.1";"28-мм/75 Mk.1";"28-мм/75 Mk.1";"1.1 inch/75 Mk.1";"1.1 inch/75 Mk.1";"1,1 inch/75 Mk. 1";"1,1인치/75 Mk.1";"1.1 英\t寸\t/75 Mk I";"1.1 インチ/75 Mk.1";"1.1 英\t寸\t/75 Mark I";;
"weapons/us_533mm_21in_mark15_torpedo/short";"Mk.15";"Mk.15";"Mk.15";"Mk.15";"Mk.15";"Mk.15";"Mk.15";"Mk.15";"Mk.15";"Mk.15";"Mk.15";"Mk 15";"Mk.15";"Mark 15";;
"weapons/152mm_6inch_47_mk_16_naval_user_cannon/short";"6 inch/47 Mk.16";"6 pouces/47 Mk XVI";"6""/47 Mk.16";"6 inch/47 Mk.16";"6 inch/47 Mk.16";"152-мм/47 Mk.16";"152-мм/47 Mk.16";"6 in/47 Mk.16";"6 inch/47 Mk.16";"6 inç/47 Mk.16";"6인치/47 Mk.16";"6 英\t寸\t/47 Mk 16";"6 インチ/47口径\tMk.16";"6 英\t寸\t/47 Mk.16";;
"weapons/127mm_38_mk12_turret_mk28_twin_naval_user_cannon/short";"5 inch/38 Mk.12";"5 pouces/38 Mk 12";"5""/38 Mk.12";"5 inch/38 Mk.12";"5 inch/38 Mk.12";"127-мм/38 Mk.12";"127-мм/38 Mk.12";"5 in/38 Mk.12";"5 inch/38 Mk.12";"5 inç/38 Mk.12";"5인치/38 Mk.12";"5 英\t寸\t/38 Mk 12";"5 インチ/38 Mk.12";"127 毫\t米 5 英\t寸\t/38 Mark 12 艦\t炮";;
"weapons/305mm_50_12inch_mk8_naval_user_cannon/short";"12 inch/50 Mark 8";"12 pouces/50 Mark 8";"12 inch/50 Mark 8";"12 inch/50 Mark 8";"12-inch/50 Mark 8";"305-мм/50 Mark 8";"305-мм/50 Mark 8";"12 in/50 Mark 8";"12 inch/50 Mark 8";"12 inç/50 Mark 8";"12 인치/50 Mark 8";"12 英\t寸\t/50 Mk 8";"12 インチ/50 Mark 8";"305 毫\t米 12 英\t寸\t/50 Mk 8 艦\t炮";;
"weapons/127mm_38_mk12_turret_mk32_twin_naval_user_cannon/short";"5 inch/38 Mk.12";"5 pouces/38 Mk 12";"5 inch/38 Mk.12";"5 inch/38 Mk.12";"5 inch/38 Mk.12";"127-мм/38 Mk.12";"127-мм/38 Mk.12";"5 inch/38 Mk.12";"5 inch/38 Mk.12";"5 inç/38 Mk.12";"5인치/38 Mk.12";"5 英\t寸\t/38 Mk 12";"5 インチ/38 Mk.12";"5 英\t寸\t/38 Mk.12";;
"weapons/305mm_52_obr1907_1941_naval_user_cannon/short";"12 inch/52 pattern 1907";"12 pouces/52 mod. 1907";"12-inch/52 versione 1907";"12-inch/52 pattern 1907";"12-inch/52 patrón 1907";"305-мм/52 обр. 1907 г.";"305-мм/52 зраз. 1907 р.";"12-inch/52 pattern 1907";"12-inch/52 padrão de 1907";"12 inç/52 1907 Model";"1907형 12인치/52 함포";"12 英\t寸\t/52 1907 型";"12\tインチ/52 pattern 1907";"305 毫\t米 12 英\t寸\t/52 1907 型";;
"weapons/120mm_50_obr1905_naval_user_cannon/short";"120 mm/50 pattern 1905";"120 mm/50 mod. 1905";"120 mm/50 versione 1905";"120 mm/50 pattern 1905";"120 mm/50 patrón 1905";"120-мм/50 обр. 1905 г.";"120-мм/50 зраз. 1905 р.";"120 mm/50 pattern 1905";"120 mm/50 padrão de 1905";"120 mm/50 pattern 1905";"120 mm/50 1905년형 함포";"120 毫\t米\t/50 1905 型";"120 mm/50 pattern 1905";"120 毫\t米\t/50 1905 型";;
"weapons/356mm_45_41st_year_type_naval_user_cannon/short";"36 cm/45 Type 41";"36 cm/45 Type 41";"36 cm/45 Type 41";"36 cm/45 Typ 41";"36 cm/45 Tipo 41";"356-мм/45 Type 41";"356-мм/45 Type 41";"36 cm/45 Type 41";"36 cm/45 Type 41";"36 cm/45 Tip 41";"36 cm/45 41식 함포";"360 毫\t米\t/45 四\t一\t式";"36 cm/45口径\t41式";"四\t十\t五\t口\t徑\t四\t一\t式\t三\t十\t六\t糎";;
"weapons/140mm_50_3rd_year_type_14_naval_user_cannon/short";"140 mm/50 3rd Year Type 14";"140 mm/50 Type 14";"140 mm/50 3° Anno Tipo 14";"140 mm/50 3. Jahr Typ 14";"3er Año Tipo 14 de 140 mm/50";"140-мм/50 3rd Year Type 14";"140-мм/50 3rd Year Type 14";"140 mm/50 3rd Year Type 14";"140 mm/50 3rd Year Type 14";"140 mm/50 3rd Year Type 14";"140 mm/50 3년형 14식 함포";"140 毫\t米\t/50 三\t年\t式";"140 mm/50口径\t3年式\t14";"140 毫\t米\t/50 三\t年\t式\t14";;
"weapons/180mm_57_b1p_naval_user_cannon/short";"B-1-P";"B-1-P";"B-1-P";"B-1-P";"B-1-P";"Б-1-П";"Б-1-П";"B-1-P";"B-1-P";"B-1-P";"B-1-P";"B-1-P 1932 型";"B-1-P";"B-1-P 1932 型";;
"weapons/100mm_56_b34_1940_naval_user_cannon/short";"B-34";"B-34";"B-34";"B-34";"B-34";"Б-34";"Б-34";"B-34";"B-34";"B-34";"B-34";"B-34";"B-34";"B-34";;
"weapons/ussr_533mm_53_39_torpedo/short";"53-39";"53-39";"53-39";"53-39";"53-39";"53-39";"53-39";"53-39";"53-39";"53-39";"53-39";"53-39";"53-39";"53-39";;
"weapons/20mm_oerlikon_mk2_single_naval_user_cannon/short";"Oerlikon Mk.II";"Oerlikon Mk.II";"Oerlikon Mk.II";"Oerlikon Mk.II";"Oerlikon Mk.II";"Oerlikon Mk.II";"Oerlikon Mk.II";"Oerlikon Mk.II";"Oerlikon Mk.II";"Oerlikon Mk.II";"오리콘 Mk.II";"厄\t利\t孔 Mk II";"Oerlikon Mk.II";"厄\t利\t孔 Mk II";;
"weapons/45mm_46_21k_naval_user_cannon/short";"45 mm/46 21-K";"Canon de 45 mm/46 21-K";"45 mm/46 21-K";"45 mm/46 21-K";"21-K de 45 mm/46";"45-мм/46 21-К";"45-мм/46 21-К";"45 mm/46 21-K";"45 mm/46 21-K";"45 mm/46 21-K";"45 mm/46 21-K";"45 毫\t米\t/46 21-K";"45 mm/46 21-K";"45 毫\t米\t/46 21-K";;
"weapons/ussr_533mm_53_38_torpedo/short";"53-38";"53-38";"53-38";"53-38";"53-38";"53-38";"53-38";"53-38";"53-38";"53-38";"53-38";"53-38";"53-38";"53-38";;
"weapons/57mm_78_7_sm24zif_naval_user_cannon/short";"SM-24-ZIF";"SM-24-ZIF";"SM-24-ZIF";"SM-24-ZIF";"SM-24-ZIF";"СМ-24-ЗИФ";"СМ-24-ЗІФ";"SM-24-ZIF";"SM-24-ZIF";"SM-24-ZIF";"SM-24-ZIF";"SM-24-ZIF";"SM-24-ZIF";"SM-24-ZIF";;
"weapons/127mm_45_skc_34_naval_user_cannon/short";"12.7 cm SK C/34";"12.7 cm SK C/34";"12.7 cm SK C/34";"12,7cm SKC/34";"12.7 cm SK C/34";"128-мм SK C/34";"128-мм SK C/34";"12.7 cm SK C/34";"12.7 cm SK C/34";"12.7 cm SK C/34";"12.7 cm SK C/34";"SK C/34";"12.7 cm SK C/34";"SK C/34";;
"weapons/130mm_50_b13_1936_naval_user_cannon/short";"130 mm B-13";"Canon de 130 mm B-13";"130 mm B-13";"130 mm B-13";"B-13 de 130 mm";"130-мм Б-13";"130-мм Б-13";"130 mm B-13";"130 mm B-13";"130 mm B-13";"130 mm B-13";"130 毫\t米 B-13";"130 mm B-13";"130 毫\t米 B-13 艦\t炮";;
"weapons/76mm_55_34k_naval_user_cannon/short";"76 mm 34-K";"Canon de 76 mm 34-K";"76 mm 34-K";"76 mm 34-K";"34-K de 76 mm";"76-мм 34-К";"76-мм 34-К";"76 mm 34-K";"76 mm 34-K";"76 mm 34-K";"76 mm 34-K";"76 毫\t米 34-K";"76 mm 34-K";"76 毫\t米 34-K";;
"weapons/130mm_58_sm_2_1_naval_user_cannon/short";"130 mm/58 SM-2-1";"130 mm/58 SM-2-1";"130 mm/58 SM-2-1";"130 mm/58 SM-2-1";"130 mm/58 SM-2-1";"130-мм/58 СМ-2-1";"130-мм/58 СМ-2-1";"130 mm/58 SM-2-1";"130 mm/58 SM-2-1";"130 mm/58 SM-2-1";"130 mm/58 SM-2-1";"130 毫\t米\t/58 SM-2-1";"130 mm/58 SM-2-1";"130 毫\t米\t/58 SM-2-1";;
"weapons/ussr_533mm_53_56_torpedo/short";"53-56";"53-56";"53-56";"53-56";"53-56";"53-56";"53-56";"53-56";"53-56";"53-56";"53-56";"53-56";"53-56";"53-56";;
"weapons/102mm_45_4in_qf_mark16_21_naval_user_cannon/short";"4 inch/45 Mark XVI";"4 pouces/45 Mk XVI";"4 inch/45 Mark XVI";"4-inch/45 Mark XVI";"4 inch/45 Mark XVI";"102-мм/45 Mark XVI";"102-мм/45 Mark XVI";"4 in/45 Mark XVI";"4 inch/45 Mark XVI";"4 inç/45 Mark XVI";"4인치/45 Mark XVI 함포";"4 英\t寸\t/45 QF Mk XVI";"4 インチ/45 Mark XVI";"102 毫\t米 4 英\t寸 QF Mk XVI 高\t平\t兩\t用\t炮";;
"weapons/uk_533mm_21in_mk9_torpedo/short";"Mk.IX";"Mk.IX";"Mk.IX";"Mk.IX";"Mk.IX";"Mk.IX";"Mk.IX";"Mk.IX";"Mk.IX";"Mk.IX";"Mk.IX";"Mk IX";"Mk.IX";"Mk IX";;
"weapons/150mm_l_48_c_36_naval_user_cannon/short";"15 cm/48 KC/36";"15 cm/48 KC/36";"15 cm/48 KC/36";"15 cm/48 KC/36";"KC/36 de 15 cm/48";"150-мм/48 KC/36";"150-мм/48 KC/36";"15 cm/48 KC/36";"15 cm/48 KC/36";"15 cm/48 KC/36";"15 cm/48 KC/36";"150 毫\t米\t/48 KC/36";"15 cm/48 KC/36";"150 毫\t米 KC/36 ";;
"weapons/120mm_45_4_7in_mark12_cp19_mount_naval_user_cannon/short";"4.7 inch/45 Mk.XII";"4,7 pouces/45 Mk XII";"4.7 inch/45 Mk.XII";"4,7-inch/45 Mark XII";"4.7 inch/45 Mk.XII";"120-мм/45 Mk.XII";"120-мм/45 Mk.XII";"4.7 in/45 Mk.XII";"4.7 inch/45 Mk.XII";"4,7 inç/45 Mk.XII";"4.7 인치/45 Mk.XII";"4.7 英\t寸\t/45 Mk XII";"4.7 インチ/45 Mk.XII";"4.7 英\t寸\t/45 Mk.XII";;
"weapons/305mm_45_12inch_mark10_naval_user_cannon/short";"305 mm/45 Mark X";"305 mm/45 Mk X";"305 mm/45 Mark X";"305 mm/45 Mark X";"305 mm/45 Mark X";"305-мм/45 Mark X";"305-мм/45 Mark X";"305 mm/45 Mark X";"305 mm/45 Mark X";"305 mm/45 Mark X";"305 mm/45 Mark X 함포";"305 毫\t米\t/45 Mk X";"305 mm/45 Mark X";"305 毫\t米 12 英\t寸 Mk X";;
"weapons/76mm_50_3inch_12pdr_18cwt_qf_mk1_naval_user_cannon/short";"76 mm/50 12pdr 18cwt QF Mark I";"76 mm/50 12pdr 18cwt QF Mk I";"76 mm/50 12pdr 18cwt QF Mark I";"76 mm/50 12pdr 18cwt QF Mark I";"76 mm/50 12pdr 18cwt QF Mark I";"76-мм/50 12pdr 18cwt QF Mark I";"76-мм/50 12pdr 18cwt QF Mark I";"76 mm/50 12pdr 18cwt QF Mark I";"76 mm/50 12pdr 18cwt QF Mark I";"76 mm/50 12pdr 18cwt QF Mark I";"76 mm/50 12파운더 18cwt QF Mark I 함포";"76 毫\t米\t/QF 12 磅 18 英\t担 Mk I";"76 mm/50 12pdr 18cwt QF Mark I";"76 毫\t米 QF 12 磅 18 英\t擔 Mk I 艦\t炮";;
"weapons/76mm_45_3in_20cwt_qf_mk1_naval_user_cannon/short";"76 mm/45 QF 3in 20cwt";"76 mm/45 QF 3in 20cwt";"76 mm/45 QF 3in 20cwt";"76 mm/45 QF 3in 20cwt";"76 mm/45 QF 3in 20cwt";"76-мм/45 QF 3in 20cwt";"76-мм 45 QF 3in 20cwt";"76 mm/45 QF 3in 20cwt";"76 mm/45 QF 3in 20cwt";"76 mm/45 QF 3in 20cwt";"76 mm/45 QF 3in 20cwt";"76 毫\t米\t/45 QF 20 英\t担";"76 mm/45 QF 3in 20cwt";"76 毫\t米\t/45 QF 20 英\t擔";;
"weapons/102mm_40_4in_qf_mark3_naval_user_cannon/short";"4 inch/40 QF mark III";"4 pouces/40 QF mark VIII";"4 inch/40 QF mark III";"4-inch/40 QF Mark III";"4 pulgadas/40 QF mark III";"102-мм/40 QF Mark III ";"4 inch/40 QF mark III";"QF Mark III kal. 4 in/40";"4 inch/40 QF mark III";"4 inch/40 QF mark III";"4 인치/40 QF Mark III";"4 英\t寸\t/40 QF Mk III";"4 インチ/40 QF mark III";"4 英\t寸\t/40 QF Mk III";;
"weapons/305mm_52_obr1907_naval_user_cannon/short";"12 inch/52 pattern 1907";"12 pouces/52 mod. 1907";"12-inch/52 versione 1907";"12-inch/52 pattern 1907";"12-inch/52 patrón 1907";"305-мм/52 обр. 1907 г.";"305-мм/52 зраз. 1907 р.";"12-inch/52 pattern 1907";"12-inch/52 padrão de 1907";"12 inç/52 1907 Model";"1907형 12인치/52 함포";"12 英\t寸\t/52 1907 型";"12\tインチ/52 pattern 1907";"305 毫\t米 12 英\t寸\t/52 1907 型";;
"weapons/130mm_55_obr1913_naval_user_cannon/short";"130 mm/50 pattern 1913";"130 mm/50 mod. 1913";"130 mm/50 versione 1913";"130 mm/50 pattern 1913";"130 mm/50 patrón 1913";"130-мм/55 обр. 1913 г.";"130-мм/55 зраз. 1913 р.";"130 mm/50 pattern 1913";"130 mm/50 padrão de 1913";"130 mm/50 pattern 1913";"130 mm/50 1913년형 함포";"130 毫\t米\t/50 1913 型";"130 mm/50口径 パターン 1913";"130 毫\t米\t/50 1913 型";;
